Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"11.00000","0.36456","1038.31555","0.00365","0.00302","103.83156","-0.00080"
"11.10000","0.36773","1044.99451","0.00368","0.00304","104.49945","-0.00079"
"11.20000","0.37109","1052.73914","0.00371","0.00306","105.27391","-0.00079"
"11.30000","0.37448","1060.30310","0.00374","0.00306","106.03031","-0.00075"
"11.40000","0.37779","1067.53381","0.00378","0.00306","106.75338","-0.00078"
"11.50000","0.38112","1074.70251","0.00381","0.00306","107.47025","-0.00078"
"11.60000","0.38455","1082.24219","0.00385","0.00309","108.22422","-0.00077"
"11.70000","0.38788","1089.42163","0.00388","0.00311","108.94216","-0.00074"
"11.80000","0.39111","1096.18372","0.00391","0.00316","109.61837","-0.00075"
"11.90000","0.39446","1103.47546","0.00394","0.00320","110.34755","-0.00075"
"12.00000","0.39792","1111.03723","0.00398","0.00327","111.10372","-0.00075"
"12.10000","0.40108","1117.30176","0.00401","0.00330","111.73018","-0.00075"
"12.20000","0.40444","1124.42041","0.00404","0.00332","112.44204","-0.00078"
"12.30000","0.40777","1131.33313","0.00408","0.00336","113.13332","-0.00083"
"12.40000","0.41116","1138.43384","0.00411","0.00340","113.84338","-0.00085"
"12.50000","0.41440","1144.86194","0.00414","0.00343","114.48619","-0.00083"
"12.60000","0.41778","1151.71704","0.00418","0.00346","115.17171","-0.00084"
"12.70000","0.42123","1158.98694","0.00421","0.00351","115.89870","-0.00086"
"12.80000","0.42446","1164.98145","0.00424","0.00352","116.49815","-0.00086"
"12.90000","0.42782","1171.75366","0.00428","0.00353","117.17537","-0.00086"
"13.00000","0.43110","1177.92065","0.00431","0.00354","117.79207","-0.00088"
"13.10000","0.43444","1184.42737","0.00434","0.00353","118.44273","-0.00086"
"13.20000","0.43775","1190.64441","0.00438","0.00354","119.06444","-0.00087"
"13.30000","0.44121","1197.44983","0.00441","0.00356","119.74498","-0.00092"
"13.40000","0.44463","1204.12756","0.00445","0.00357","120.41276","-0.00087"
"13.50000","0.44776","1209.63464","0.00448","0.00359","120.96346","-0.00088"
"13.60000","0.45117","1216.13879","0.00451","0.00359","121.61388","-0.00085"
"13.70000","0.45442","1221.91357","0.00454","0.00362","122.19136","-0.00087"
"13.80000","0.45781","1228.34399","0.00458","0.00363","122.83440","-0.00087"
"13.90000","0.46107","1234.24878","0.00461","0.00364","123.42488","-0.00088"
"14.00000","0.46455","1240.77551","0.00465","0.00366","124.07755","-0.00085"
"14.10000","0.46785","1246.64697","0.00468","0.00369","124.66470","-0.00086"
"14.20000","0.47108","1252.15076","0.00471","0.00371","125.21507","-0.00086"
"14.30000","0.47450","1258.36035","0.00474","0.00373","125.83604","-0.00085"
"14.40000","0.47777","1263.91821","0.00478","0.00379","126.39182","-0.00086"
"14.50000","0.48108","1269.78882","0.00481","0.00383","126.97888","-0.00085"
"14.60000","0.48442","1275.84070","0.00484","0.00388","127.58407","-0.00082"
"14.70000","0.48789","1282.05444","0.00488","0.00393","128.20544","-0.00082"
"14.80000","0.49114","1287.45386","0.00491","0.00395","128.74539","-0.00083"
"14.90000","0.49434","1292.96899","0.00494","0.00399","129.29691","-0.00086"
"15.00000","0.49784","1299.36096","0.00498","0.00402","129.93610","-0.00086"
"15.10000","0.50118","1305.17114","0.00501","0.00405","130.51712","-0.00081"
"15.20000","0.50448","1310.88184","0.00504","0.00409","131.08818","-0.00084"
"15.30000","0.50782","1316.56250","0.00508","0.00412","131.65625","-0.00086"
"15.40000","0.51127","1322.76318","0.00511","0.00412","132.27632","-0.00084"
"15.50000","0.51446","1327.70105","0.00514","0.00414","132.77011","-0.00083"
"15.60000","0.51773","1333.20251","0.00518","0.00416","133.32025","-0.00084"
"15.70000","0.52118","1339.38770","0.00521","0.00417","133.93877","-0.00085"
"15.80000","0.52456","1345.07825","0.00525","0.00419","134.50783","-0.00082"
"15.90000","0.52772","1349.99951","0.00528","0.00421","134.99995","-0.00080"
"16.00000","0.53112","1355.98718","0.00531","0.00421","135.59872","-0.00082"
"16.10000","0.53446","1361.52454","0.00534","0.00423","136.15245","-0.00086"
"16.20000","0.53771","1366.77063","0.00538","0.00428","136.67706","-0.00088"
"16.30000","0.54102","1372.27197","0.00541","0.00430","137.22720","-0.00085"
"16.40000","0.54457","1378.76953","0.00545","0.00436","137.87695","-0.00085"
"16.50000","0.54792","1384.28662","0.00548","0.00440","138.42867","-0.00086"
"16.60000","0.55105","1388.97119","0.00551","0.00445","138.89713","-0.00086"
"16.70000","0.55446","1394.83679","0.00554","0.00449","139.48367","-0.00085"
"16.80000","0.55779","1399.98816","0.00558","0.00452","139.99881","-0.00085"
"16.90000","0.56106","1405.20447","0.00561","0.00456","140.52045","-0.00082"
"17.00000","0.56448","1410.73181","0.00564","0.00461","141.07318","-0.00079"
