Time,Extension,Load,Tensile strain (Extension),Tensile stress,Strain-by-clip-gage
(s),(mm),(N),(mm/mm),(MPa),(mm/mm)
"17.30000","0.57394","2251.51904","0.00574","225.15190","0.00000"
"17.40000","0.57735","2259.82031","0.00577","225.98203","0.00000"
"17.50000","0.58084","2268.31152","0.00581","226.83115","0.00000"
"17.60000","0.58394","2274.49536","0.00584","227.44954","0.00000"
"17.70000","0.58730","2282.67529","0.00587","228.26753","0.00000"
"17.80000","0.59057","2290.14673","0.00591","229.01468","0.00001"
"17.90000","0.59397","2298.33740","0.00594","229.83374","0.00000"
"18.00000","0.59729","2306.12671","0.00597","230.61267","0.00000"
"18.10000","0.60067","2314.37915","0.00601","231.43791","0.00000"
"18.20000","0.60411","2323.08325","0.00604","232.30832","0.00000"
"18.30000","0.60727","2329.88281","0.00607","232.98828","0.00001"
"18.40000","0.61064","2338.18579","0.00611","233.81857","0.00000"
"18.50000","0.61394","2346.16333","0.00614","234.61633","0.00001"
"18.60000","0.61727","2354.31445","0.00617","235.43144","0.00000"
"18.70000","0.62063","2362.84033","0.00621","236.28403","0.00000"
"18.80000","0.62409","2371.88818","0.00624","237.18881","0.00000"
"18.90000","0.62742","2380.24243","0.00627","238.02425","0.00000"
"19.00000","0.63059","2387.51538","0.00631","238.75154","0.00000"
"19.10000","0.63407","2396.78345","0.00634","239.67834","0.00000"
"19.20000","0.63730","2404.35156","0.00637","240.43515","0.00000"
"19.30000","0.64066","2412.96143","0.00641","241.29614","0.00000"
"19.40000","0.64396","2421.34399","0.00644","242.13440","0.00000"
"19.50000","0.64737","2430.12329","0.00647","243.01233","0.00000"
"19.60000","0.65063","2437.92749","0.00651","243.79276","0.00000"
"19.70000","0.65391","2445.90918","0.00654","244.59091","0.00000"
"19.80000","0.65739","2455.27466","0.00657","245.52747","0.00000"
"19.90000","0.66066","2463.21289","0.00661","246.32129","0.00000"
"20.00000","0.66392","2471.19458","0.00664","247.11946","0.00000"
"20.10000","0.66727","2479.94434","0.00667","247.99443","0.00001"
"20.20000","0.67072","2488.92163","0.00671","248.89217","0.00000"
"20.30000","0.67392","2496.43408","0.00674","249.64340","0.00001"
"20.40000","0.67722","2504.98682","0.00677","250.49869","0.00000"
"20.50000","0.68074","2514.55103","0.00681","251.45511","0.00000"
"20.60000","0.68409","2523.01978","0.00684","252.30197","0.00000"
"20.70000","0.68733","2530.62573","0.00687","253.06258","0.00000"
"20.80000","0.69064","2538.91187","0.00691","253.89119","0.00001"
"20.90000","0.69407","2548.01807","0.00694","254.80180","0.00000"
"21.00000","0.69723","2554.95703","0.00697","255.49570","0.00000"
"21.10000","0.70065","2564.02002","0.00701","256.40201","0.00000"
"21.20000","0.70407","2572.88062","0.00704","257.28806","0.00000"
"21.30000","0.70742","2581.30591","0.00707","258.13058","0.00001"
"21.40000","0.71053","2588.21240","0.00711","258.82123","0.00000"
"21.50000","0.71398","2597.44873","0.00714","259.74487","0.00000"
"21.60000","0.71732","2605.80103","0.00717","260.58011","0.00000"
"21.70000","0.72053","2613.28809","0.00721","261.32880","0.00000"
"21.80000","0.72393","2622.13379","0.00724","262.21338","0.00000"
"21.90000","0.72741","2631.26123","0.00727","263.12613","0.00000"
"22.00000","0.73074","2639.47632","0.00731","263.94763","0.00000"
"22.10000","0.73382","2646.03784","0.00734","264.60379","0.00000"
"22.20000","0.73737","2655.93164","0.00737","265.59317","0.00000"
"22.30000","0.74070","2663.81958","0.00741","266.38196","0.00000"
"22.40000","0.74390","2671.09668","0.00744","267.10968","0.00000"
"22.50000","0.74736","2680.37402","0.00747","268.03741","0.00000"
"22.60000","0.75069","2688.30273","0.00751","268.83026","0.00001"
"22.70000","0.75414","2697.41553","0.00754","269.74155","0.00000"
"22.80000","0.75720","2703.62134","0.00757","270.36212","0.00000"
"22.90000","0.76076","2713.32788","0.00761","271.33279","0.00000"
"23.00000","0.76402","2721.05518","0.00764","272.10553","0.00000"
"23.10000","0.76727","2728.68091","0.00767","272.86810","0.00000"
"23.20000","0.77059","2736.93677","0.00771","273.69366","0.00000"
"23.30000","0.77398","2745.40723","0.00774","274.54071","0.00000"
"23.40000","0.77736","2753.67603","0.00777","275.36761","0.00000"
"23.50000","0.78048","2760.71729","0.00780","276.07172","0.00000"
"23.60000","0.78403","2770.46094","0.00784","277.04608","0.00000"
"23.70000","0.78747","2779.13721","0.00787","277.91373","0.00000"
"23.80000","0.79064","2786.34473","0.00791","278.63446","0.00001"
"23.90000","0.79394","2794.14355","0.00794","279.41437","0.00000"
"24.00000","0.79730","2802.40820","0.00797","280.24081","0.00000"
"24.10000","0.80063","2810.40942","0.00801","281.04095","0.00001"
"24.20000","0.80389","2818.16577","0.00804","281.81659","0.00000"
"24.30000","0.80746","2827.95068","0.00807","282.79507","0.00000"
"24.40000","0.81077","2835.77637","0.00811","283.57764","0.00001"
"24.50000","0.81399","2843.29907","0.00814","284.32990","0.00000"
"24.60000","0.81727","2850.99658","0.00817","285.09967","0.00000"
"24.70000","0.82070","2859.74438","0.00821","285.97443","0.00000"
"24.80000","0.82392","2866.96411","0.00824","286.69641","0.00000"
"24.90000","0.82728","2875.46680","0.00827","287.54669","0.00001"
"25.00000","0.83069","2883.91309","0.00831","288.39130","0.00000"
