Time,Extension,Load,Tensile strain (Extension),Axial Video,Tensile stress,Transverse Video
(s),(mm),(N),(mm/mm),(mm/mm),(MPa),(mm/mm)
"23.00000","0.76365","2010.95459","0.00764","0.00301","201.09546","0.00009"
"23.10000","0.76716","2014.87561","0.00767","0.00302","201.48756","0.00012"
"23.20000","0.77038","2017.61914","0.00770","0.00303","201.76192","0.00014"
"23.30000","0.77362","2020.08862","0.00774","0.00304","202.00887","0.00014"
"23.40000","0.77709","2024.41418","0.00777","0.00304","202.44142","0.00008"
"23.50000","0.78043","2027.81982","0.00780","0.00305","202.78198","0.00007"
"23.60000","0.78369","2030.96924","0.00784","0.00305","203.09692","0.00007"
"23.70000","0.78702","2034.69495","0.00787","0.00305","203.46950","0.00004"
"23.80000","0.79054","2039.07825","0.00791","0.00306","203.90782","0.00006"
"23.90000","0.79369","2041.33350","0.00794","0.00306","204.13335","0.00009"
"24.00000","0.79699","2044.39941","0.00797","0.00307","204.43994","0.00009"
"24.10000","0.80039","2047.88916","0.00800","0.00308","204.78891","0.00009"
"24.20000","0.80378","2051.00269","0.00804","0.00309","205.10027","0.00004"
"24.30000","0.80696","2053.38623","0.00807","0.00309","205.33862","0.00009"
"24.40000","0.81036","2056.68018","0.00810","0.00309","205.66801","0.00008"
"24.50000","0.81377","2060.18018","0.00814","0.00309","206.01802","0.00004"
"24.60000","0.81700","2062.71851","0.00817","0.00310","206.27185","0.00005"
"24.70000","0.82026","2065.60107","0.00820","0.00311","206.56010","0.00005"
"24.80000","0.82380","2069.81982","0.00824","0.00311","206.98198","0.00001"
"24.90000","0.82711","2072.90308","0.00827","0.00312","207.29031","0.00001"
"25.00000","0.83031","2075.45288","0.00830","0.00311","207.54529","0.00005"
"25.10000","0.83367","2078.57446","0.00834","0.00312","207.85745","0.00005"
"25.20000","0.83705","2081.37476","0.00837","0.00313","208.13748","0.00009"
"25.30000","0.84034","2083.77051","0.00840","0.00313","208.37704","0.00009"
"25.40000","0.84364","2086.61914","0.00844","0.00314","208.66191","0.00009"
"25.50000","0.84717","2090.55347","0.00847","0.00314","209.05534","0.00009"
"25.60000","0.85056","2093.41040","0.00851","0.00315","209.34103","0.00010"
"25.70000","0.85360","2094.07983","0.00854","0.00316","209.40799","0.00009"
"25.80000","0.85709","2097.04492","0.00857","0.00316","209.70450","0.00013"
"25.90000","0.86031","2098.05493","0.00860","0.00316","209.80550","0.00014"
"26.00000","0.86368","2099.90137","0.00864","0.00316","209.99014","0.00014"
"26.10000","0.86695","2101.24951","0.00867","0.00316","210.12495","0.00012"
"26.20000","0.87046","2103.83960","0.00870","0.00316","210.38396","0.00013"
"26.30000","0.87385","2105.39819","0.00874","0.00317","210.53983","0.00018"
"26.40000","0.87690","2105.13647","0.00877","0.00318","210.51364","0.00023"
"26.50000","0.88034","2106.64600","0.00880","0.00318","210.66460","0.00022"
"26.60000","0.88376","2107.48096","0.00884","0.00318","210.74809","0.00018"
"26.70000","0.88699","2107.29565","0.00887","0.00318","210.72957","0.00023"
"26.80000","0.89029","2107.43408","0.00890","0.00318","210.74341","0.00019"
"26.90000","0.89376","2108.30005","0.00894","0.00319","210.83000","0.00020"
"27.00000","0.89710","2108.58667","0.00897","0.00318","210.85867","0.00019"
"27.10000","0.90026","2108.30347","0.00900","0.00318","210.83035","0.00019"
"27.20000","0.90377","2109.51855","0.00904","0.00319","210.95186","0.00023"
"27.30000","0.90717","2110.26367","0.00907","0.00319","211.02637","0.00025"
"27.40000","0.91043","2110.50317","0.00910","0.00319","211.05032","0.00023"
"27.50000","0.91366","2110.74365","0.00914","0.00319","211.07437","0.00017"
"27.60000","0.91709","2112.33691","0.00917","0.00319","211.23369","0.00018"
"27.70000","0.92033","2112.66748","0.00920","0.00319","211.26675","0.00019"
"27.80000","0.92360","2114.16162","0.00924","0.00319","211.41617","0.00019"
"27.90000","0.92710","2116.31274","0.00927","0.00320","211.63127","0.00019"
"28.00000","0.93045","2117.86206","0.00930","0.00319","211.78621","0.00019"
"28.10000","0.93372","2118.67651","0.00934","0.00321","211.86765","0.00023"
"28.20000","0.93698","2119.32056","0.00937","0.00320","211.93205","0.00023"
"28.30000","0.94029","2120.36084","0.00940","0.00320","212.03609","0.00028"
"28.40000","0.94364","2121.83765","0.00944","0.00319","212.18376","0.00028"
"28.50000","0.94697","2123.20044","0.00947","0.00320","212.32004","0.00029"
"28.60000","0.95046","2125.73975","0.00950","0.00320","212.57397","0.00028"
"28.70000","0.95380","2127.01562","0.00954","0.00321","212.70157","0.00030"
"28.80000","0.95704","2127.57373","0.00957","0.00322","212.75737","0.00033"
"28.90000","0.96036","2128.77124","0.00960","0.00322","212.87712","0.00032"
"29.00000","0.96372","2130.07153","0.00964","0.00322","213.00716","0.00033"
"29.10000","0.96702","2131.46436","0.00967","0.00323","213.14644","0.00032"
"29.20000","0.97040","2133.38599","0.00970","0.00323","213.33859","0.00029"
"29.30000","0.97379","2135.55859","0.00974","0.00323","213.55586","0.00028"
"29.40000","0.97711","2137.81006","0.00977","0.00324","213.78101","0.00027"
"29.50000","0.98028","2139.10327","0.00980","0.00325","213.91032","0.00022"
"29.60000","0.98370","2141.73169","0.00984","0.00325","214.17317","0.00022"
"29.70000","0.98703","2143.69604","0.00987","0.00326","214.36960","0.00022"
"29.80000","0.99031","2145.69653","0.00990","0.00326","214.56966","0.00020"
"29.90000","0.99371","2148.50537","0.00994","0.00326","214.85054","0.00022"
"30.00000","0.99711","2151.29907","0.00997","0.00326","215.12991","0.00023"
"30.10000","1.00036","2153.40894","0.01000","0.00327","215.34090","0.00018"
"30.20000","1.00362","2155.37695","0.01004","0.00327","215.53769","0.00019"
"30.30000","1.00708","2158.46143","0.01007","0.00327","215.84615","0.00023"
"30.40000","1.01039","2161.05322","0.01010","0.00328","216.10532","0.00022"
"30.50000","1.01364","2163.15283","0.01014","0.00329","216.31528","0.00021"
"30.60000","1.01709","2166.30176","0.01017","0.00329","216.63017","0.00023"
"30.70000","1.02041","2168.44702","0.01020","0.00329","216.84470","0.00019"
"30.80000","1.02371","2170.79761","0.01024","0.00330","217.07976","0.00019"
"30.90000","1.02698","2173.09253","0.01027","0.00330","217.30925","0.00019"
"31.00000","1.03049","2176.74854","0.01030","0.00331","217.67485","0.00018"
"31.10000","1.03384","2179.32690","0.01034","0.00332","217.93269","0.00014"
"31.20000","1.03701","2180.83447","0.01037","0.00332","218.08345","0.00014"
"31.30000","1.04039","2183.67700","0.01040","0.00334","218.36771","0.00015"
"31.40000","1.04368","2186.15942","0.01044","0.00334","218.61594","0.00020"
"31.50000","1.04696","2188.68506","0.01047","0.00335","218.86850","0.00023"
"31.60000","1.05026","2191.47437","0.01050","0.00335","219.14743","0.00022"
